"","character","text"
"5808","Severus Snape","5e8f1cc00009f15d26f23e89_Snape-beim-Speeddating"
"5809","Draco Malfoy","5e8f2e3e000bd91c1f75de1b_Keine-Wahl"
"5810","Lord Voldemort / Tom Vorlost Riddle","5e8f2e3e000bd91c1f75de1b_Keine-Wahl"
"5811","Lucius Malfoy","5e8f2e3e000bd91c1f75de1b_Keine-Wahl"
"5812","Severus Snape","5e8f2e3e000bd91c1f75de1b_Keine-Wahl"
"5813","Albus Dumbledore","5e8f6d53000ade641a9c5985_Denk-nicht-zu-schlecht-von-mir"
"5814","Dolores Umbridge","5e8f6d53000ade641a9c5985_Denk-nicht-zu-schlecht-von-mir"
"5815","Draco Malfoy","5e8f6d53000ade641a9c5985_Denk-nicht-zu-schlecht-von-mir"
"5816","Harry Potter","5e8f6d53000ade641a9c5985_Denk-nicht-zu-schlecht-von-mir"
"5817","Lord Voldemort / Tom Vorlost Riddle","5e8f6d53000ade641a9c5985_Denk-nicht-zu-schlecht-von-mir"
"5818","Severus Snape","5e8f6d53000ade641a9c5985_Denk-nicht-zu-schlecht-von-mir"
"5819","Draco Malfoy","5e8fa2120008bb3b36040ba7_am-See"
"5820","Hermine Granger","5e8fa2120008bb3b36040ba7_am-See"
"5821","Ronald ""Ron"" Weasley","5e8fa2120008bb3b36040ba7_am-See"
"5822","Draco Malfoy","5e9032c400017a8c3637c90e_72-Stunden-bis-zur-Liebe"
"5823","Harry Potter","5e9032c400017a8c3637c90e_72-Stunden-bis-zur-Liebe"
"5824","Hermine Granger","5e9032c400017a8c3637c90e_72-Stunden-bis-zur-Liebe"
"5825","Ronald ""Ron"" Weasley","5e9032c400017a8c3637c90e_72-Stunden-bis-zur-Liebe"
"5826","Severus Snape","5e9032c400017a8c3637c90e_72-Stunden-bis-zur-Liebe"
"5827","Sirius ""Tatze"" Black","5e9032c400017a8c3637c90e_72-Stunden-bis-zur-Liebe"
"5828","Bill Weasley","5e904b9b0001ae611a9a027b_Liebestoeter"
"5829","Draco Malfoy","5e904b9b0001ae611a9a027b_Liebestoeter"
"5830","Neville Longbottom","5e905cab000bd9fa102fcdae_Kuenstlerpech"
"5831","Hermine Granger","5e909195000b64892143d2b5_Unholy-fing-Eastern"
"5832","Severus Snape","5e909195000b64892143d2b5_Unholy-fing-Eastern"
"5833","Lavender Brown","5e909ddb000bb36010da687e_Zauberstabkunde-zu-spaeter-Stunde"
"5834","Parvati Patil","5e909ddb000bb36010da687e_Zauberstabkunde-zu-spaeter-Stunde"
"5835","Draco Malfoy","5e90bb300008bb3b299a97b5_Mrs-Hermine-Malfoy"
"5836","Ginevra Molly ""Ginny"" Weasley","5e90bb300008bb3b299a97b5_Mrs-Hermine-Malfoy"
"5837","Harry Potter","5e90bb300008bb3b299a97b5_Mrs-Hermine-Malfoy"
"5838","Hermine Granger","5e90bb300008bb3b299a97b5_Mrs-Hermine-Malfoy"
"5839","Minerva McGonagall","5e90bb300008bb3b299a97b5_Mrs-Hermine-Malfoy"
"5840","OC (Own Character)","5e90bb300008bb3b299a97b5_Mrs-Hermine-Malfoy"
"5841",NA,"5e90c0860008bb3b34cf5009-mal-Verliebt"
"5842","Harry Potter","5e90d4060008afd715c0592d_Hoffnungslos-in-der-Dunkelheit"
"5843","Minerva McGonagall","5e90d4060008afd715c0592d_Hoffnungslos-in-der-Dunkelheit"
"5844","Severus Snape","5e90d4060008afd715c0592d_Hoffnungslos-in-der-Dunkelheit"
"5845",NA,"5e90f9ef000b8bcc2e9ea3cd_Gibt-es-Hoffnug"
"5846","Nymphadora Tonks","5e91cd6f000b4f9516605297_Freaking-out"
"5847","Remus ""Moony"" Lupin","5e91cd6f000b4f9516605297_Freaking-out"
"5848",NA,"5e91e3f5000bdb356d9bbba_Back-to-Hogwarts--Tagebuch"
"5849","Adrian Pucey","5e920c8000091fa53451fe83_-quot-Du-gehoerst-mir-wie-der"
"5850","Marcus Flint","5e920c8000091fa53451fe83_-quot-Du-gehoerst-mir-wie-der"
"5851","Minerva McGonagall","5e920c8000091fa53451fe83_-quot-Du-gehoerst-mir-wie-der"
"5852","Oliver Wood","5e920c8000091fa53451fe83_-quot-Du-gehoerst-mir-wie-der"
"5853","Draco Malfoy","5e9210a400078a2da650b8b_Alles-was-zaehlt-ist-Freundschaft-und-Familie"
"5854","Lucius Malfoy","5e9210a400078a2da650b8b_Alles-was-zaehlt-ist-Freundschaft-und-Familie"
"5855","OC (Own Character)","5e9210a400078a2da650b8b_Alles-was-zaehlt-ist-Freundschaft-und-Familie"
"5856","Igor Karkaroff","5e92245000089fe435c8874d_SERENDIPIA-Die-Finsternis-beginnt"
"5857","OC (Own Character)","5e92245000089fe435c8874d_SERENDIPIA-Die-Finsternis-beginnt"
"5858","Severus Snape","5e92245000089fe435c8874d_SERENDIPIA-Die-Finsternis-beginnt"
"5859","Ginevra Molly ""Ginny"" Weasley","5e922e9200081aeb36289cfc_Ein-Ende-ist-auch-ein-Anfang"
"5860","Harry Potter","5e922e9200081aeb36289cfc_Ein-Ende-ist-auch-ein-Anfang"
"5861","Luna Lovegood","5e9233ea0004e22323ad3095_Die-Bahn-des-Mondes"
"5862","Severus Snape","5e9233ea0004e22323ad3095_Die-Bahn-des-Mondes"
"5863",NA,"5e9248e5000b29fa2de76237_DURST-2-die-Fortsetzung-auf-allgemeinen-Wunsch"
"5864","Harry Potter","5e9258b6000b028e34d6df2e_Harry-Potter-und-die-Legenden-von-Hogwarts"
"5865","Hermine Granger","5e9258b6000b028e34d6df2e_Harry-Potter-und-die-Legenden-von-Hogwarts"
"5866","Ronald ""Ron"" Weasley","5e9258b6000b028e34d6df2e_Harry-Potter-und-die-Legenden-von-Hogwarts"
"5867","Draco Malfoy","5e92ce4b00054d312b7caa83_Dont-Let-Me-Go"
"5868","Harry Potter","5e92ce4b00054d312b7caa83_Dont-Let-Me-Go"
"5869",NA,"5e92d8b8000b56a396f5ab9_Shakespeare-in-Love"
"5870","Rose Weasley","5e92e4420001b0f61302452a_alte-Gefuehle"
"5871","Scorpius Malfoy","5e92e4420001b0f61302452a_alte-Gefuehle"
"5872",NA,"5e92f069000a7e5a2dc0480e_Ein-Ostern-das-alles-veraendert"
"5873","Harry Potter","5e932a450008d72533864168_Ein-besonderes-Osterei"
"5874","Severus Snape","5e932a450008d72533864168_Ein-besonderes-Osterei"
"5875","Harry Potter","5e934760000bc81e2083eabd_Mission-Vergangenheit"
"5876",NA,"5e9354ca000b56a33148c832_Some-kind-of-Magic"
"5877","James ""Krone"" Potter","5e935ecb000bd784171b1e2b_Im-Verbotenen-Wald"
"5878","Lily Potter","5e935ecb000bd784171b1e2b_Im-Verbotenen-Wald"
"5879","Severus Snape","5e935ecb000bd784171b1e2b_Im-Verbotenen-Wald"
"5880","Draco Malfoy","5e9361ce0008c43bf7b7e77_Harry-Potter-und-seine-Freunde"
"5881","Harry Potter","5e9361ce0008c43bf7b7e77_Harry-Potter-und-seine-Freunde"
"5882","James ""Krone"" Potter","5e9361ce0008c43bf7b7e77_Harry-Potter-und-seine-Freunde"
"5883","Lord Voldemort / Tom Vorlost Riddle","5e9361ce0008c43bf7b7e77_Harry-Potter-und-seine-Freunde"
"5884","Severus Snape","5e9361ce0008c43bf7b7e77_Harry-Potter-und-seine-Freunde"
"5885","Sirius ""Tatze"" Black","5e9361ce0008c43bf7b7e77_Harry-Potter-und-seine-Freunde"
"5886","Antonin Dolohow","5e9372ee000997151bb97416_Why-are-our-paths-crossing"
"5887","Avery","5e9372ee000997151bb97416_Why-are-our-paths-crossing"
"5888","Hermine Granger","5e9372ee000997151bb97416_Why-are-our-paths-crossing"
"5889","Thorfinn Rowle","5e9372ee000997151bb97416_Why-are-our-paths-crossing"
"5890","Antonin Dolohow","5e9375ba00028ab22bac6ad3_Einsiedler-des-Dreckslochs"
"5891","Hermine Granger","5e9375ba00028ab22bac6ad3_Einsiedler-des-Dreckslochs"
"5892","Draco Malfoy","5e93805c000620b22b4c7db3_Tanzen-im-Regen-Drarry"
"5893","Harry Potter","5e93805c000620b22b4c7db3_Tanzen-im-Regen-Drarry"
"5894","James ""Krone"" Potter","5e938f3400046fef119655b6_Osterueberraschung"
"5895","Lily Potter","5e938f3400046fef119655b6_Osterueberraschung"
"5896","Ginevra Molly ""Ginny"" Weasley","5e938f8a0005688c32341845_Rosemary-Potter"
"5897","Harry Potter","5e938f8a0005688c32341845_Rosemary-Potter"
"5898","OC (Own Character)","5e938f8a0005688c32341845_Rosemary-Potter"
"5899","George Weasley","5e93ae42000808d08f89ad3_Flutwelle--Oneshot"
"5900","Harry Potter","5e942e5e00030752eb26676_Unter-dem-Deckmantel-des-Friedens"
"5901","Severus Snape","5e942e5e00030752eb26676_Unter-dem-Deckmantel-des-Friedens"
"5902","Draco Malfoy","5e943a58000bd78412457766_Die-Peitschende-Weide"
"5903","Hermine Granger","5e943a58000bd78412457766_Die-Peitschende-Weide"
"5904","Dean Thomas","5e94492d000614fe3146dbd6_Castles"
"5905","Draco Malfoy","5e94492d000614fe3146dbd6_Castles"
"5906","Gregory Goyle","5e94492d000614fe3146dbd6_Castles"
"5907","Pansy Parkinson","5e94492d000614fe3146dbd6_Castles"
"5908","Seamus Finnigan","5e94492d000614fe3146dbd6_Castles"
"5909","Hermine Granger","5e94695f0001fbeb16d4a60e_Hornissen-oder-wie-Hermine-zu-ihrem-Meisterstueck"
"5910","Severus Snape","5e94695f0001fbeb16d4a60e_Hornissen-oder-wie-Hermine-zu-ihrem-Meisterstueck"
"5911","Hermine Granger","5e94703f000bdd7522fce807_Die-Katze-mit-den-Bernsteinaugen"
"5912","Severus Snape","5e94703f000bdd7522fce807_Die-Katze-mit-den-Bernsteinaugen"
"5913","Draco Malfoy","5e947dbc000bdd9911a26c43_Die-letzten-Worte-an-Severus-Tochter"
"5914","Harry Potter","5e947dbc000bdd9911a26c43_Die-letzten-Worte-an-Severus-Tochter"
"5915","OC (Own Character)","5e947dbc000bdd9911a26c43_Die-letzten-Worte-an-Severus-Tochter"
"5916","Severus Snape","5e947dbc000bdd9911a26c43_Die-letzten-Worte-an-Severus-Tochter"
"5917","Harry Potter","5e94921c000098a062e368c_Ostern-im-Hause-Potter"
"5918","James Sirius Potter","5e94921c000098a062e368c_Ostern-im-Hause-Potter"
"5919","Lily Potter","5e94921c000098a062e368c_Ostern-im-Hause-Potter"
"5920","Remus ""Moony"" Lupin","5e94921c000098a062e368c_Ostern-im-Hause-Potter"
"5921","Draco Malfoy","5e94951a000a75a8190c44cf_Dramione--Das-Osterfest"
"5922","Hermine Granger","5e94951a000a75a8190c44cf_Dramione--Das-Osterfest"
"5923","Draco Malfoy","5e95800f000613d61e12c37a_After-you-left"
"5924","George Weasley","5e95800f000613d61e12c37a_After-you-left"
"5925","Harry Potter","5e95800f000613d61e12c37a_After-you-left"
"5926","OC (Own Character)","5e95800f000613d61e12c37a_After-you-left"
"5927","Draco Malfoy","5e95a468000bcab2332de456_Und-wieder-war-alles-dmeine-Schuld"
"5928","Harry Potter","5e95a468000bcab2332de456_Und-wieder-war-alles-dmeine-Schuld"
"5929","Charlie Weasley","5e95b535000613d638a7609e_When-you-came-back"
"5930","Draco Malfoy","5e95b535000613d638a7609e_When-you-came-back"
"5931","Fred Weasley","5e95b535000613d638a7609e_When-you-came-back"
"5932","George Weasley","5e95b535000613d638a7609e_When-you-came-back"
"5933","OC (Own Character)","5e95b535000613d638a7609e_When-you-came-back"
"5934","James ""Krone"" Potter","5e95b6b80008cb4032f2762a_Slytherin-Princess--The-Black-Brothers-Marauders"
"5935","OC (Own Character)","5e95b6b80008cb4032f2762a_Slytherin-Princess--The-Black-Brothers-Marauders"
"5936","Regulus Arcturus Black","5e95b6b80008cb4032f2762a_Slytherin-Princess--The-Black-Brothers-Marauders"
"5937","Remus ""Moony"" Lupin","5e95b6b80008cb4032f2762a_Slytherin-Princess--The-Black-Brothers-Marauders"
"5938","Sirius ""Tatze"" Black","5e95b6b80008cb4032f2762a_Slytherin-Princess--The-Black-Brothers-Marauders"
"5939",NA,"5e95c08e000b50941f59d112_Everyone-is-Gay"
"5940",NA,"5e95cdb70008bb3b26bd1097_Von-der-Vergangenheit-eingeholt"
"5941","James ""Krone"" Potter","5e95d4830007a4ee33ee65a1_Mischief-Managed--A-Marauders-Story"
"5942","Lily Potter","5e95d4830007a4ee33ee65a1_Mischief-Managed--A-Marauders-Story"
"5943","Peter ""Wurmschwanz"" Pettigrew","5e95d4830007a4ee33ee65a1_Mischief-Managed--A-Marauders-Story"
"5944","Remus ""Moony"" Lupin","5e95d4830007a4ee33ee65a1_Mischief-Managed--A-Marauders-Story"
"5945","Severus Snape","5e95d4830007a4ee33ee65a1_Mischief-Managed--A-Marauders-Story"
"5946","Sirius ""Tatze"" Black","5e95d4830007a4ee33ee65a1_Mischief-Managed--A-Marauders-Story"
"5947","Blaise Zabini","5e95e46a00020f2d37e3824c_Das-Hochzeitsdate"
"5948","Harry Potter","5e95e46a00020f2d37e3824c_Das-Hochzeitsdate"
"5949","Hermine Granger","5e95e46a00020f2d37e3824c_Das-Hochzeitsdate"
"5950","Severus Snape","5e95e46a00020f2d37e3824c_Das-Hochzeitsdate"
"5951","Harry Potter","5e960b9b000bcfe015c952b8_Die-Sterne-um-Mitternacht"
"5952","Hermine Granger","5e960b9b000bcfe015c952b8_Die-Sterne-um-Mitternacht"
"5953","Ronald ""Ron"" Weasley","5e960b9b000bcfe015c952b8_Die-Sterne-um-Mitternacht"
"5954","Harry Potter","5e96283500095623245ee391_Chaotische-Ostern"
"5955","Ronald ""Ron"" Weasley","5e96283500095623245ee391_Chaotische-Ostern"
"5956","Harry Potter","5e9654ba0000209896d1bc1_Schulleiterbuero"
"5957","Severus Snape","5e9654ba0000209896d1bc1_Schulleiterbuero"
"5958","Bellatrix Lestrange","5e972781000be08436e9c05c_The-Heiress-of-Slytherin--Slytherins-Erbin"
"5959","Harry Potter","5e972781000be08436e9c05c_The-Heiress-of-Slytherin--Slytherins-Erbin"
"5960","Hermine Granger","5e972781000be08436e9c05c_The-Heiress-of-Slytherin--Slytherins-Erbin"
"5961","Lord Voldemort / Tom Vorlost Riddle","5e972781000be08436e9c05c_The-Heiress-of-Slytherin--Slytherins-Erbin"
"5962","OC (Own Character)","5e972781000be08436e9c05c_The-Heiress-of-Slytherin--Slytherins-Erbin"
"5963","Ronald ""Ron"" Weasley","5e972781000be08436e9c05c_The-Heiress-of-Slytherin--Slytherins-Erbin"
"5964","Draco Malfoy","5e972e27000be069a660316_Magie-Seit-wann-gibt-es-so-etwas"
"5965","Harry Potter","5e972e27000be069a660316_Magie-Seit-wann-gibt-es-so-etwas"
"5966","Hermine Granger","5e972e27000be069a660316_Magie-Seit-wann-gibt-es-so-etwas"
"5967","OC (Own Character)","5e972e27000be069a660316_Magie-Seit-wann-gibt-es-so-etwas"
"5968","Severus Snape","5e972e27000be069a660316_Magie-Seit-wann-gibt-es-so-etwas"
"5969","Harry Potter","5e9731210003e2c82d6d45a8_I-wish"
"5970",NA,"5e974b11000b47f43412a9b0-April-Ablenkung-by-Ginada"
"5971","Augustus Pye","5e9768d0000a2f1933961a20_Pestilentia"
"5972","Draco Malfoy","5e9768d0000a2f1933961a20_Pestilentia"
"5973","Harry Potter","5e9768d0000a2f1933961a20_Pestilentia"
"5974","Hermine Granger","5e9768d0000a2f1933961a20_Pestilentia"
"5975","Kingsley Shacklebolt","5e9768d0000a2f1933961a20_Pestilentia"
"5976","Ronald ""Ron"" Weasley","5e9768d0000a2f1933961a20_Pestilentia"
"5977","Adrian Pucey","5e976bf8000a68001da0f66b_Verwirrtes-Glueck"
"5978","OC (Own Character)","5e976bf8000a68001da0f66b_Verwirrtes-Glueck"
"5979","Terence Higgs","5e976bf8000a68001da0f66b_Verwirrtes-Glueck"
"5980","Bellatrix Lestrange","5e97893d00002098336455d2_Halle-des-Todes"
"5981","Harry Potter","5e97893d00002098336455d2_Halle-des-Todes"
"5982","Lily Potter","5e978b5b000be0ae181c07f5_After-All-This-Time"
"5983","OC (Own Character)","5e978b5b000be0ae181c07f5_After-All-This-Time"
"5984","Severus Snape","5e978b5b000be0ae181c07f5_After-All-This-Time"
"5985","Hermine Granger","5e97b4040008dd252e5a9df7_Once-Upon-A-Time--Es-war"
"5986","Severus Snape","5e97b4040008dd252e5a9df7_Once-Upon-A-Time--Es-war"
"5987","Draco Malfoy","5e9808ca0001629918894f32_Kill-Mary"
"5988","Harry Potter","5e9808ca0001629918894f32_Kill-Mary"
"5989","Hermine Granger","5e9808ca0001629918894f32_Kill-Mary"
"5990","OC (Own Character)","5e9808ca0001629918894f32_Kill-Mary"
"5991","Ronald ""Ron"" Weasley","5e9808ca0001629918894f32_Kill-Mary"
"5992","Fred Weasley","5e9816850007e65812bc84c9_Circe--Haus-der-Vielfalt"
"5993","George Weasley","5e9816850007e65812bc84c9_Circe--Haus-der-Vielfalt"
"5994","Godric Gryffindor","5e9816850007e65812bc84c9_Circe--Haus-der-Vielfalt"
"5995","Harry Potter","5e9816850007e65812bc84c9_Circe--Haus-der-Vielfalt"
"5996","Hermine Granger","5e9816850007e65812bc84c9_Circe--Haus-der-Vielfalt"
"5997","Severus Snape","5e9816850007e65812bc84c9_Circe--Haus-der-Vielfalt"
"5998","Hermine Granger","5e985bc000099d2429604d41_Turn-back-the-Time"
"5999","James Sirius Potter","5e985bc000099d2429604d41_Turn-back-the-Time"
"6000","Lily Potter","5e985bc000099d2429604d41_Turn-back-the-Time"
"6001","Remus ""Moony"" Lupin","5e985bc000099d2429604d41_Turn-back-the-Time"
"6002","Sirius ""Tatze"" Black","5e985bc000099d2429604d41_Turn-back-the-Time"
"6003","Hermine Granger","5e9863fb000bdd751b8f6291_Sevmine-2-Marriage-Law"
"6004","Severus Snape","5e9863fb000bdd751b8f6291_Sevmine-2-Marriage-Law"
"6005","Luna Lovegood","5e988c1a000be1c52fbabc78_Ein-Thestral-erblickt-die-Welt"
"6006","Neville Longbottom","5e988c1a000be1c52fbabc78_Ein-Thestral-erblickt-die-Welt"
"6007","Harry Potter","5e9891c0000bcae837894137_Harry-Potter-Fanfiktion--Was-waere-wenn"
"6008","James ""Krone"" Potter","5e9891c0000bcae837894137_Harry-Potter-Fanfiktion--Was-waere-wenn"
"6009","Lily Potter","5e9891c0000bcae837894137_Harry-Potter-Fanfiktion--Was-waere-wenn"
"6010","Remus ""Moony"" Lupin","5e9891c0000bcae837894137_Harry-Potter-Fanfiktion--Was-waere-wenn"
"6011","Sirius ""Tatze"" Black","5e9891c0000bcae837894137_Harry-Potter-Fanfiktion--Was-waere-wenn"
"6012","Ted ""Teddy"" Remus Lupin","5e9891c0000bcae837894137_Harry-Potter-Fanfiktion--Was-waere-wenn"
"6013","Charlie Weasley","5e98d77900077fd7281322c9_A-Hogwarts-Love-Story"
"6014","Lucius Malfoy","5e98d77900077fd7281322c9_A-Hogwarts-Love-Story"
"6015","Minerva McGonagall","5e98d77900077fd7281322c9_A-Hogwarts-Love-Story"
"6016","Narzissa Malfoy","5e98d77900077fd7281322c9_A-Hogwarts-Love-Story"
"6017","OC (Own Character)","5e98d77900077fd7281322c9_A-Hogwarts-Love-Story"
"6018","Severus Snape","5e98d77900077fd7281322c9_A-Hogwarts-Love-Story"
"6019","Harry Potter","5e98db9800022e0a13121577_Zeitschleife"
"6020","Hermine Granger","5e98db9800022e0a13121577_Zeitschleife"
"6021","OC (Own Character)","5e98db9800022e0a13121577_Zeitschleife"
"6022","Remus ""Moony"" Lupin","5e98db9800022e0a13121577_Zeitschleife"
"6023","Ronald ""Ron"" Weasley","5e98db9800022e0a13121577_Zeitschleife"
"6024","Sirius ""Tatze"" Black","5e98db9800022e0a13121577_Zeitschleife"
"6025",NA,"5e98e7ce000be11a31874b2c_Ich-bin-ein-Zauberer"
"6026","Fleur Delacour","5e996be4000bb3a8215d925a_Der-Harry-PotterShippingKalender--jeden-Tag-ein"
"6027","Fred Weasley","5e996be4000bb3a8215d925a_Der-Harry-PotterShippingKalender--jeden-Tag-ein"
"6028","George Weasley","5e996be4000bb3a8215d925a_Der-Harry-PotterShippingKalender--jeden-Tag-ein"
"6029","Ginevra Molly ""Ginny"" Weasley","5e996be4000bb3a8215d925a_Der-Harry-PotterShippingKalender--jeden-Tag-ein"
"6030","Harry Potter","5e996be4000bb3a8215d925a_Der-Harry-PotterShippingKalender--jeden-Tag-ein"
"6031","Nymphadora Tonks","5e996be4000bb3a8215d925a_Der-Harry-PotterShippingKalender--jeden-Tag-ein"
"6032","Albus Dumbledore","5e999dee0005a725351a9853_Harry-Potter-und-der-Schmetterling"
"6033","Blaise Zabini","5e999dee0005a725351a9853_Harry-Potter-und-der-Schmetterling"
"6034","Harry Potter","5e999dee0005a725351a9853_Harry-Potter-und-der-Schmetterling"
"6035","OC (Own Character)","5e999dee0005a725351a9853_Harry-Potter-und-der-Schmetterling"
"6036","Severus Snape","5e999dee0005a725351a9853_Harry-Potter-und-der-Schmetterling"
"6037","Theodore Nott","5e999dee0005a725351a9853_Harry-Potter-und-der-Schmetterling"
"6038","Fawkes","5e99ac1e0009ffb23357cf5b_Die-Legende-der-weissen-Jaegerin"
"6039","Harry Potter","5e99ac1e0009ffb23357cf5b_Die-Legende-der-weissen-Jaegerin"
"6040","OC (Own Character)","5e99ac1e0009ffb23357cf5b_Die-Legende-der-weissen-Jaegerin"
"6041","James ""Krone"" Potter","5e99b624000be2dc190dbdc9_Mein-Leben-mit-den-Rumtreibern"
"6042","Lily Potter","5e99b624000be2dc190dbdc9_Mein-Leben-mit-den-Rumtreibern"
"6043","OC (Own Character)","5e99b624000be2dc190dbdc9_Mein-Leben-mit-den-Rumtreibern"
"6044","Peter ""Wurmschwanz"" Pettigrew","5e99b624000be2dc190dbdc9_Mein-Leben-mit-den-Rumtreibern"
"6045","Remus ""Moony"" Lupin","5e99b624000be2dc190dbdc9_Mein-Leben-mit-den-Rumtreibern"
"6046","Sirius ""Tatze"" Black","5e99b624000be2dc190dbdc9_Mein-Leben-mit-den-Rumtreibern"
"6047","James ""Krone"" Potter","5e99baf50007c4e02a37414c_Ein-unkorrigiertes-Missverstaendnis"
"6048","Peter ""Wurmschwanz"" Pettigrew","5e99baf50007c4e02a37414c_Ein-unkorrigiertes-Missverstaendnis"
"6049","Remus ""Moony"" Lupin","5e99baf50007c4e02a37414c_Ein-unkorrigiertes-Missverstaendnis"
"6050","Severus Snape","5e99baf50007c4e02a37414c_Ein-unkorrigiertes-Missverstaendnis"
"6051","Sirius ""Tatze"" Black","5e99baf50007c4e02a37414c_Ein-unkorrigiertes-Missverstaendnis"
"6052","Albus Dumbledore","5e99e9450000ac762e9abd89_Topsys-Tag--Wichteln-Liebes-Tagebuch-"
"6053","Alecto Carrow","5e99e9450000ac762e9abd89_Topsys-Tag--Wichteln-Liebes-Tagebuch-"
"6054","Amycus Carrow","5e99e9450000ac762e9abd89_Topsys-Tag--Wichteln-Liebes-Tagebuch-"
"6055","Dolores Umbridge","5e99e9450000ac762e9abd89_Topsys-Tag--Wichteln-Liebes-Tagebuch-"
"6056","OC (Own Character)","5e99e9450000ac762e9abd89_Topsys-Tag--Wichteln-Liebes-Tagebuch-"
"6057","Severus Snape","5e99e9450000ac762e9abd89_Topsys-Tag--Wichteln-Liebes-Tagebuch-"
"6058","Draco Malfoy","5e99f400000489bf104a83eb_Fortsetzung-zu-Walpurgisnacht--Wie-geht-es"
"6059","Hermine Granger","5e99f400000489bf104a83eb_Fortsetzung-zu-Walpurgisnacht--Wie-geht-es"
"6060","Luna Lovegood","5e99f400000489bf104a83eb_Fortsetzung-zu-Walpurgisnacht--Wie-geht-es"
"6061","Neville Longbottom","5e99f400000489bf104a83eb_Fortsetzung-zu-Walpurgisnacht--Wie-geht-es"
"6062","Pansy Parkinson","5e99f400000489bf104a83eb_Fortsetzung-zu-Walpurgisnacht--Wie-geht-es"
"6063","Severus Snape","5e99f400000489bf104a83eb_Fortsetzung-zu-Walpurgisnacht--Wie-geht-es"
"6064","Sirius ""Tatze"" Black","5e9a0fce000bda511d00be87_Sirius-Black-letzte-Tage-in-askaban"
"6065","Ronald ""Ron"" Weasley","5e9a362e000792251efa452c_Pizzatag"
"6066","Severus Snape","5e9a362e000792251efa452c_Pizzatag"
"6067","Remus ""Moony"" Lupin","5e9aec58000bd3d020b6ada0_Like-Lovers-or-Partners-in-Crime"
"6068","Sirius ""Tatze"" Black","5e9aec58000bd3d020b6ada0_Like-Lovers-or-Partners-in-Crime"
"6069","Minerva McGonagall","5e9af112000bb5821018f852_Das-Leben-der-Minerva-McGonagall"
"6070",NA,"5e9b22690005f43810d7d23d_Der-Fall-einer-Malfoy"
"6071","Draco Malfoy","5e9b33fd000be3d5e476d7f_Drarry--Traeum-weiter"
"6072","Harry Potter","5e9b33fd000be3d5e476d7f_Drarry--Traeum-weiter"
"6073","Hermine Granger","5e9b33fd000be3d5e476d7f_Drarry--Traeum-weiter"
"6074","Horace Slughorn","5e9b33fd000be3d5e476d7f_Drarry--Traeum-weiter"
"6075","Ronald ""Ron"" Weasley","5e9b33fd000be3d5e476d7f_Drarry--Traeum-weiter"
"6076","Severus Snape","5e9b33fd000be3d5e476d7f_Drarry--Traeum-weiter"
"6077","Draco Malfoy","5e9b4b1e000b89fb3af6acb5_Das-gemeinsame-Leben-des-Loewen-und-der"
"6078","Harry Potter","5e9b4b1e000b89fb3af6acb5_Das-gemeinsame-Leben-des-Loewen-und-der"
"6079","Hermine Granger","5e9b4b1e000b89fb3af6acb5_Das-gemeinsame-Leben-des-Loewen-und-der"
"6080","Ronald ""Ron"" Weasley","5e9b4b1e000b89fb3af6acb5_Das-gemeinsame-Leben-des-Loewen-und-der"
"6081","Harry Potter","5e9b550c000a8f833ad0de26_Blaugruenes-Schimmern"
"6082","Severus Snape","5e9b550c000a8f833ad0de26_Blaugruenes-Schimmern"
"6083","Minerva McGonagall","5e9b8d000000cd64889b502_Auch-Lehrer-haben-Traeume"
"6084","Severus Snape","5e9b8d000000cd64889b502_Auch-Lehrer-haben-Traeume"
"6085","Draco Malfoy","5e9c1a7200023c8538289d8a_Stand-By-You"
"6086","Harry Potter","5e9c1a7200023c8538289d8a_Stand-By-You"
"6087","Lily Potter","5e9c1a7200023c8538289d8a_Stand-By-You"
"6088","Lucius Malfoy","5e9c1a7200023c8538289d8a_Stand-By-You"
"6089","OC (Own Character)","5e9c1a7200023c8538289d8a_Stand-By-You"
