"","id","slash","characters","ff_ids"
"870","5dd56fc000030dd6946886f","Gen","Blaise Zabini, Draco Malfoy, Hermine Granger, Lucius Malfoy, Narzissa Malfoy, Pansy Parkinson","5dd56fc000030dd6946886f_Das-Vertrauen-einer-Black"
"871","5dd6daba000a84cf1ff809ad","Gen","Severus Snape","5dd6daba000a84cf1ff809ad_2-Traenkemeister"
"872","5dd82bf20009528410272dc1","Gen","","5dd82bf20009528410272dc1_Liebe-kennt-keine-Grenzen"
"873","5dd82e03000b6b5c1087814a","Gen","Blaise Zabini, Draco Malfoy, Harry Potter, Hermine Granger, OC (Own Character), Ronald ""Ron"" Weasley","5dd82e03000b6b5c1087814a_Ava-Peterson-und-ihr-beschwerlicher-Weg-durch"
"874","5dd8624100092b6015492e69","Gen","Dobby, Harry Potter, Lucius Malfoy, Severus Snape","5dd8624100092b6015492e69_Ein-neuer-Anfang--In-der-Welt"
"875","5dd874bb0008ecac192b0614","MaleSlash","Albus Dumbledore, Harry Potter, James ""Krone"" Potter, Lord Voldemort / Tom Vorlost Riddle, Remus ""Moony"" Lupin, Severus Snape","5dd874bb0008ecac192b0614_Eine-zweite-Chance"
"876","5ddac67b000504911c90342a","MaleSlash","Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","5ddac67b000504911c90342a_Auf-den-Spuren-des-Moerders-Arbeitstitel"
"877","5ddbb9080001ae612241faa6","MaleSlash","Lucius Malfoy, Narzissa Malfoy, Severus Snape","5ddbb9080001ae612241faa6_Like-a-dark-horse"
"878","5ddc08790003640f354d5120","Gen","","5ddc08790003640f354d5120_Die-Strassen-von-Cokeworth"
"879","5ddc9e38000092bde0a0af6","Gen","Fred Weasley, George Weasley, Hermine Granger","5ddc9e38000092bde0a0af6_Accidents-happen"
"880","5dded271000b64891491ec26","Gen","Hermine Granger, Severus Snape","5dded271000b64891491ec26_Get-out"
"881","5de01f80000b29fa2fd55c43","Gen","Arthur Weasley, Bill Weasley, Charlie Weasley, Ginevra Molly ""Ginny"" Weasley, Hermine Granger","5de01f80000b29fa2fd55c43_Widerstand-gegen-die-Finsternis"
"882","5de0cf5d000b701526257596","Gen","Blaise Zabini, Draco Malfoy, Pansy Parkinson, Theodore Nott, Tracey Davis","5de0cf5d000b701526257596_Pride-Ambition-Cunning"
"883","5de16000000868e83097ed96","Gen","Draco Malfoy, Harry Potter, Hermine Granger, OC (Own Character), Ronald ""Ron"" Weasley, Viktor Krum","5de16000000868e83097ed96_24-Days-To-Christmas-Introducing-myself-Adventskalender"
"884","5de192c9000b58171b1d5c6b","MaleSlash","Albus Dumbledore, Godric Gryffindor, Harry Potter, Lord Voldemort / Tom Vorlost Riddle, Salazar Slytherin","5de192c9000b58171b1d5c6b_Wer-soll-denn-da-noch-durchsehen"
"885","5de273ad000ac1e1355b5404","Gen","Draco Malfoy, Hermine Granger","5de273ad000ac1e1355b5404_I-dont-remember-anything"
"886","5de2cfc9000b67c61a7f82a8","Gen","","5de2cfc9000b67c61a7f82a8_After-Death"
"887","5de2f553000b445518b8abe9","MaleSlash","Draco Malfoy, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley, Severus Snape","5de2f553000b445518b8abe9_Hogwarts--Arbeitstitel"
"888","5de2f5560004d69c38caddf4","Gen","Astoria Greengrass, Draco Malfoy","5de2f5560004d69c38caddf4_In-the-bleak-midwinter"
"889","5de2f5df00006ac41754f6ca","Het","Blaise Zabini, Draco Malfoy, Hermine Granger, Theodore Nott","5de2f5df00006ac41754f6ca_Gegen-die-Einsamkeit"
"890","5de3a7460006ffcf253df18a","Gen","OC (Own Character)","5de3a7460006ffcf253df18a_Neue-Wege-neue-Geheimnisse"
"891","5de3e819000b71771f710194","Gen","Fenrir Greyback, Godric Gryffindor, Harry Potter, Salazar Slytherin, Severus Snape","5de3e819000b71771f710194_Wolfsblut"
"892","5de40b010008764debe6667","Gen","Hermine Granger, Severus Snape","5de40b010008764debe6667_Die-Magie-hinter-dem-Spiegel"
"893","5de419190006323cec2d090","Het","Angelina Johnson, Ernie Macmillan, George Weasley, Ginevra Molly ""Ginny"" Weasley, Hannah Abbott, Ronald ""Ron"" Weasley","5de419190006323cec2d090_Broken-Hearts-and-Christmas-Kisses"
"894","5de4e6be00015e6211c78cc1","Gen","Draco Malfoy, Hermine Granger","5de4e6be00015e6211c78cc1_Sukkubus"
"895","5de56c9e00090f2e233ca07b","Gen","","5de56c9e00090f2e233ca07b_Die-Schlangen-mein-Neuer-Vormund-und-Ich"
"896","5de632fe0008a2e4304741f5","Gen","OC (Own Character), Severus Snape","5de632fe0008a2e4304741f5_Ein-Leben-danach"
"897","5de6c8620001eecd1cfa9b33","Gen","Lucius Malfoy, OC (Own Character), Severus Snape","5de6c8620001eecd1cfa9b33_Augen-koennen-dich-verraten-Arbeitstitel"
"898","5de7982e000b5f97d73ca9b","Gen","James ""Krone"" Potter, OC (Own Character), Regulus Arcturus Black, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","5de7982e000b5f97d73ca9b_Das-Schicksal-hasst-uns-wirklich"
"899","5de7bd0f000aa3271b9e8fed","Gen","Fred Weasley, OC (Own Character)","5de7bd0f000aa3271b9e8fed_Aber-wir-sind-kein-Scherz-oder"
"900","5de819f7000b73bd133e5c0d","Gen","Hermine Granger, Severus Snape","5de819f7000b73bd133e5c0d_The-inner-circle"
"901","5de9051e000b6f7037e064de","Gen","Hermine Granger, Severus Snape","5de9051e000b6f7037e064de_Eine-ungewoehnliche-Entwicklung"
"902","5ded2299000b6489181619ad","Gen","Hermine Granger, Severus Snape","5ded2299000b6489181619ad_Drabbles"
"903","5dee0107000b75493107f9b5","Gen","","5dee0107000b75493107f9b5_Etwas-loslassen-um-estwas-neues-anzufangen"
"904","5dee4abb000b771d246b5ea7","Het","OC (Own Character), Remus ""Moony"" Lupin","5dee4abb000b771d246b5ea7_Liebe-kennt-kein-zurueck"
"905","5deea920000b7753167836c2","Gen","Draco Malfoy, Dudley Dursley, Harry Potter","5deea920000b7753167836c2_Dudley-Dursley-und-die-Welt-der-Magie"
"906","5def901a000b77e91b0b9576","Gen","Albus Severus Potter, Ginevra Molly ""Ginny"" Weasley, Harry Potter, James Sirius Potter, Lily Luna Potter","5def901a000b77e91b0b9576_Das-Leben-danach"
"907","5df00742000af7b125fba324","Gen","Draco Malfoy, OC (Own Character), Severus Snape","5df00742000af7b125fba324_blaue-Jade"
"908","5df0df01000b29fa127a7de5","MaleSlash","Draco Malfoy, Harry Potter, Hermine Granger, Lucius Malfoy, Narzissa Malfoy, Scorpius Malfoy","5df0df01000b29fa127a7de5_Maerchen-schreibt-die-Zeit"
"909","5df29c6d000514ca39522314","MaleSlash","Draco Malfoy, Harry Potter","5df29c6d000514ca39522314_Lucidum-Drarry"
"910","5df2cad30003e4d16b0bde9","Gen","Harry Potter, James ""Krone"" Potter, Lily Potter, Peter ""Wurmschwanz"" Pettigrew, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","5df2cad30003e4d16b0bde9_Defeating-the-principles-of-time"
"911","5df3b074000b6f852f6a195d","Het","Hermine Granger, Severus Snape","5df3b074000b6f852f6a195d_Durch-den-Wind"
"912","5df3cf8a000ac8592f10f55b","Gen","","5df3cf8a000ac8592f10f55b_Was-die-Haeuser-fuer-mich-wirklich-bedeuten"
"913","5df403f800008168a8844f0","Gen","Harry Potter, Peter ""Wurmschwanz"" Pettigrew, Sirius ""Tatze"" Black","5df403f800008168a8844f0_Ratten"
"914","5df51ff50002df7a15cb6c7b","Gen","Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","5df51ff50002df7a15cb6c7b_Irgendwie-dazwischen"
"915","5df6424b00056d22b27988d","MaleSlash","Bellatrix Lestrange, Harry Potter, Lord Voldemort / Tom Vorlost Riddle, Narzissa Malfoy, OC (Own Character), Severus Snape","5df6424b00056d22b27988d_Blut-und-Wein"
"916","5df64db3000abf0b1ffa80ff","Mix","Alphard Black, Angelina Johnson, Aurora Sinistra, Benjy Fenwick, Hannah Abbott, Hermine Granger","5df64db3000abf0b1ffa80ff_Weihnachtliche-Zaubergeschichten"
"917","5df788220007535b389c03b6","Gen","Draco Malfoy, Harry Potter, Hermine Granger, OC (Own Character), Ronald ""Ron"" Weasley","5df788220007535b389c03b6_Im-Auftrag-des-Boesen"
"918","5df7a122000124562da839f5","Het","James ""Krone"" Potter, Lily Potter, Sirius ""Tatze"" Black","5df7a122000124562da839f5_Suddenly-I-See"
"919","5df7cd68000b7c90224a7300","MaleSlash","Blaise Zabini, Draco Malfoy, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","5df7cd68000b7c90224a7300_Schneegefluester"
"920","5df8c5040008622e17e6aa86","Gen","Draco Malfoy, Hermine Granger","5df8c5040008622e17e6aa86_love-on-roundabout-way"
"921","5df92030000afd0330a54518","Gen","","5df92030000afd0330a54518_Wir-sind-Malfoys-Teil-2"
"922","5dfa03550008ac803940e941","Gen","Astoria Greengrass, Blaise Zabini, Draco Malfoy, Lucius Malfoy, Narzissa Malfoy, OC (Own Character)","5dfa03550008ac803940e941_Sanctimonia-vincet-semper"
"923","5dfa569a000a68f0310c855c","Gen","Charlie Weasley, Dean Thomas, Fleur Delacour, Lucius Malfoy, Narzissa Malfoy, Rubeus Hagrid","5dfa569a000a68f0310c855c_Die-Unbarmherzigkeit-des-Alters"
"924","5dfa9096000aa0b416961fc0","Gen","Harry Potter","5dfa9096000aa0b416961fc0_Harry-Potter-und-die-andere-Sichtweise"
"925","5dfb3ee60003ecfd15242434","Het","Draco Malfoy, Fred Weasley, OC (Own Character)","5dfb3ee60003ecfd15242434_-Zufaelliges-Aufeinandertreffen-oder-Wie-sich-mein"
"926","5dfb93ed00063e2918626b4f","Gen","Draco Malfoy, Hermine Granger","5dfb93ed00063e2918626b4f_Zeit-sich-zu-Oeffnen"
"927","5dfc9793000a379825163609","MaleSlash","Draco Malfoy, Harry Potter, Lucius Malfoy","5dfc9793000a379825163609_Harry-Potter-und-der-geheimnisvolle-Schaedel"
"928","5dfdf0c4000b7d7a346abc6a","Gen","","5dfdf0c4000b7d7a346abc6a_Mit-der-Zauberkraft-der-Worte"
"929","5dfe5f880001ded938f2a1c6","Gen","James ""Krone"" Potter, Nymphadora Tonks, OC (Own Character), Peter ""Wurmschwanz"" Pettigrew, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","5dfe5f880001ded938f2a1c6_Tonks--die-Rumtreiber"
"930","5dff4083000b4c0eb9b34cc","Gen","Harry Potter, Hermine Granger, Minerva McGonagall, Remus ""Moony"" Lupin, Ronald ""Ron"" Weasley, Severus Snape","5dff4083000b4c0eb9b34cc_Harry-Potter-und-der-Orden-des-Phoenix"
"931","5dffb3ac00014a2a2f1d579c","Div","Draco Malfoy, Lucius Malfoy, Severus Snape","5dffb3ac00014a2a2f1d579c_Die-zahlreichen-Facetten-des-Lucius-Malfoy"
"932","5dffb99b0008ecac106c9acc","MaleSlash","Draco Malfoy, Harry Potter, Lucius Malfoy, Severus Snape","5dffb99b0008ecac106c9acc_Auch-ohne-Worte"
"933","5dffc7410008ff8035ad8897","Gen","Eileen Prince, Lily Potter, Severus Snape, Tobias Snape","5dffc7410008ff8035ad8897_Sevs-Flucht"
"934","5e009bd60001ae6120418114","Het","Hermine Granger, Severus Snape","5e009bd60001ae6120418114_Brueckenbauer"
"935","5e00aac0000a95b93b57773e","Gen","Draco Malfoy, Harry Potter","5e00aac0000a95b93b57773e_Slytherin"
"936","5e00e41a000451873575b5ff","Gen","Draco Malfoy, Hermine Granger","5e00e41a000451873575b5ff_Der-MistZweig"
"937","5e022b64000587a22c3475a3","Gen","Harry Potter, Hermine Granger, OC (Own Character), Ronald ""Ron"" Weasley","5e022b64000587a22c3475a3_Melania-Black--Bande-der-Freundschaft"
"938","5e02bc990002023c1b72d403","Gen","Draco Malfoy, OC (Own Character)","5e02bc990002023c1b72d403_Lass-mich-nicht-allein"
"939","5e0324030000369a21db6114","Gen","Phineas Nigellus Black","5e0324030000369a21db6114_Iola-smiled"
"940","5e03fc94000b03ba17e3ac2d","Gen","Draco Malfoy, Fred Weasley, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","5e03fc94000b03ba17e3ac2d_Mister-Granger-Miss-Weasley-und-Miss-Potter"
"941","5e0480890003db6097adc07","Gen","Draco Malfoy, Harry Potter, Hermine Granger, Lucius Malfoy, Severus Snape","5e0480890003db6097adc07_For-Hogwarts-A-Regency-Gamble-Fuer-Hogwarts"
"942","5e04923e000ac7c923959c58","FemSlash","Astoria Greengrass, Blaise Zabini, Draco Malfoy, Ginevra Molly ""Ginny"" Weasley, Hermine Granger, Pansy Parkinson","5e04923e000ac7c923959c58_Ein-besserer-Weg"
"943","5e05d57f000b7b9a3a0e5e78","Gen","James ""Krone"" Potter, Peter ""Wurmschwanz"" Pettigrew, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","5e05d57f000b7b9a3a0e5e78_Eine-ueberaus-verrueckte-Rumtreiber-OSSammlung"
"944","5e061da500088e4d22e3dfa1","Mix","Albus Dumbledore, Harry Potter, Lucius Malfoy, OC (Own Character), Severus Snape, Thomas Riddle","5e061da500088e4d22e3dfa1_Casuras-zauberhafte-Maerchenstunde"
"945","5e0626fa000b84d319e51573","Gen","Harry Potter, Hermine Granger","5e0626fa000b84d319e51573_Die-Dunklen-Geschwister"
"946","5e06355f000a69982c75b519","Het","Draco Malfoy, Hermine Granger","5e06355f000a69982c75b519_Tanz-im-Regen"
"947","5e06399c00071bce328fa600","Gen","Draco Malfoy, Lucius Malfoy, Narzissa Malfoy","5e06399c00071bce328fa600_Seelentraeume"
"948","5e08061b0005a9df2f4942a6","Gen","OC (Own Character)","5e08061b0005a9df2f4942a6_-MSTing-Leviosa-Lucretia-Lestrange-oder-auch"
"949","5e08fcea0003d7ce9d1c710","Het","OC (Own Character)","5e08fcea0003d7ce9d1c710_Willkommen-in-Waldlichtung-oder-warum-es-Mainstream"
"950","5e0942a3000780582903be99","Gen","Draco Malfoy, Fred Weasley, Harry Potter, Lucius Malfoy, OC (Own Character), Remus ""Moony"" Lupin","5e0942a3000780582903be99_mistress"
"951","5e09ed670004fcf2115ff42d","Gen","James ""Krone"" Potter, Lily Potter","5e09ed670004fcf2115ff42d_A-Marauders-LoveStory"
"952","5e0a0f51000b73bd19d3b314","Gen","Hermine Granger, Severus Snape","5e0a0f51000b73bd19d3b314_Zurueck-ins-Leben"
"953","5e0a5c7f00016bbb16c8143b","Gen","Bellatrix Lestrange, James ""Krone"" Potter, Lily Potter, Lucius Malfoy, Severus Snape, Sirius ""Tatze"" Black","5e0a5c7f00016bbb16c8143b_Whistleton-Row"
"954","5e0a6b0200094c9029a81ffe","Gen","Draco Malfoy, Hermine Granger","5e0a6b0200094c9029a81ffe_Schicksalsnacht"
"955","5e0b6938000b71ad3908f14f","Gen","James ""Krone"" Potter, Lily Potter, OC (Own Character), Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","5e0b6938000b71ad3908f14f_Nicht-noch-einer-mit-Minderwertigkeitskomplexen"
"956","5e0be5dd00046fef2473ee09","Het","James ""Krone"" Potter, Lily Potter","5e0be5dd00046fef2473ee09_Neujahr"
"957","5e0bfa12000233cd128a6ed3","Gen","Lily Luna Potter","5e0bfa12000233cd128a6ed3_Silvesterwuensche"
"958","5e0c6d8800043070ac67a31","Mix","","5e0c6d8800043070ac67a31_Harry-Potter-Geschichtenkalender-2020"
"959","5e0c8bb4000b73bd231b49aa","MaleSlash","Harry Potter, Severus Snape","5e0c8bb4000b73bd231b49aa_Healing"
"960","5e0c8da40000b37814e68105","Het","Hermine Granger, Severus Snape","5e0c8da40000b37814e68105_Lullaby---Wiegenlied"
"961","5e0c94b80002fa4a14941c4d","MaleSlash","Draco Malfoy, Fred Weasley, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley, Severus Snape","5e0c94b80002fa4a14941c4d_Skikurs-fuer-Anfaenger"
"962","5e0c9f300003ffa9363091d2","FemSlash","Hermine Granger, Minerva McGonagall","5e0c9f300003ffa9363091d2_Liebe-kann-so-schoen-sein"
"963","5e0ca93e000b8914327684bb","MaleSlash","Draco Malfoy, Harry Potter, Hermine Granger, Pansy Parkinson","5e0ca93e000b8914327684bb_Mindreader"
"964","5e0cacfe0005ab5a3749c2a3","Gen","","5e0cacfe0005ab5a3749c2a3_Winterstakkato"
"965","5e0cbd69000ade6428e35f12","Gen","Harry Potter, Severus Snape","5e0cbd69000ade6428e35f12_An-Neujahr-ist-alles-immer-etwas-anders"
"966","5e0ccfea000b335116ba9d95","Gen","Blaise Zabini, Draco Malfoy, OC (Own Character)","5e0ccfea000b335116ba9d95_-Unverhofft-kommt-oft"
"967","5e0cf2b0000018a516ab48c3","Gen","Albus Dumbledore, Lucius Malfoy, OC (Own Character), Poppy Pomfrey, Rubeus Hagrid, Severus Snape","5e0cf2b0000018a516ab48c3_Heilung"
"968","5e0d16ad000742077a91e95","Gen","James ""Krone"" Potter, Lily Potter, OC (Own Character), Remus ""Moony"" Lupin, Severus Snape, Sirius ""Tatze"" Black","5e0d16ad000742077a91e95_Das-letzte-Jahr"
"969","5e0d2e2c000b47f41c5c26c9","Gen","James ""Krone"" Potter, Peter ""Wurmschwanz"" Pettigrew, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","5e0d2e2c000b47f41c5c26c9-Januar-Tunichtgut-by-Emmice"
"970","5e0de16c0004a7ae32f12343","Gen","OC (Own Character), Severus Snape","5e0de16c0004a7ae32f12343_Id-rather-be-a-Muggle"
"971","5e0e0f26000b8a1c290cc4b2","Gen","Astoria Greengrass, Draco Malfoy, Scorpius Malfoy","5e0e0f26000b8a1c290cc4b2_Drastoria-Fanfiction"
"972","5e0e1e0f000b8a2867f7720","Gen","Hermine Granger, Lucius Malfoy","5e0e1e0f000b8a2867f7720_Lumine-I--Dornroeschenschlaf"
"973","5e0e38d2000b82fc241520e8","Gen","Harry Potter, Severus Snape, Sirius ""Tatze"" Black","5e0e38d2000b82fc241520e8_New-Years-Eve"
"974","5e0e40cc000b2778389e2827","MaleSlash","Draco Malfoy, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","5e0e40cc000b2778389e2827_Eine-Geburtstagsnacht-Shape-of-you"
"975","5e0e585d000b512a2bd74419","Gen","Albus Dumbledore, Dobby, Draco Malfoy, Dudley Dursley, Lord Voldemort / Tom Vorlost Riddle, Sirius ""Tatze"" Black","5e0e585d000b512a2bd74419_Die-Buecher-von"
"976","5e0f2737000b7b3d2d2bfe2b","Gen","Blaise Zabini, Draco Malfoy, Harry Potter, Hermine Granger, Luna Lovegood, Pansy Parkinson","5e0f2737000b7b3d2d2bfe2b_Zwischen-Hass-und-Freundschaft"
"977","5e0f668f00076f2a15a0a56d","MaleSlash","Draco Malfoy, Harry Potter, Lucius Malfoy, Minerva McGonagall, Narzissa Malfoy, Severus Snape","5e0f668f00076f2a15a0a56d_Wieder-gemeinsam"
"978","5e0f7eee000270fb1da21348","Gen","Draco Malfoy, Hermine Granger","5e0f7eee000270fb1da21348_Shelter"
"979","5e0f80a5000713d311613d78","Gen","Harry Potter, Hermine Granger, Lord Voldemort / Tom Vorlost Riddle, Lucius Malfoy, Ronald ""Ron"" Weasley, Severus Snape","5e0f80a5000713d311613d78_Wer-bin-ich"
"980","5e0fa062000b67a52df9224b","Gen","Draco Malfoy, Harry Potter, Hermine Granger, Neville Longbottom, OC (Own Character), Ronald ""Ron"" Weasley","5e0fa062000b67a52df9224b_Das-Tagebuch-der-Emilia-Conway"
"981","5e0fbe7a0002fa4a13d42549","MaleSlash","Astoria Greengrass, Draco Malfoy, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley, Severus Snape","5e0fbe7a0002fa4a13d42549_Ein-Tag-voller-Tollpatschigkeit"
"982","5e10890d000b6784246cc8b2","Het","Ginevra Molly ""Ginny"" Weasley, Harry Potter","5e10890d000b6784246cc8b2_Ein-heisser-Sommer"
"983","5e10959e000b186c3a4dffa6","Gen","Draco Malfoy, Lucius Malfoy, Narzissa Malfoy, OC (Own Character)","5e10959e000b186c3a4dffa6_those-forbidden-lips"
"984","5e1098840002bb9734cfbbf6","Het","Astoria Greengrass, Blaise Zabini, Draco Malfoy, Pansy Parkinson, Theodore Nott, Tracey Davis","5e1098840002bb9734cfbbf6_Zwischen-Liebe-Frieden-und-Verrat"
"985","5e109a400004545a1652b0f4","Gen","Fred Weasley","5e109a400004545a1652b0f4_After-the-Battle"
"986","5e10aefa000b8c262ac262c1","Gen","","5e10aefa000b8c262ac262c1_Der-Hueter-der-Flammen"
"987","5e10b5a1000514ca39b2329d","MaleSlash","Draco Malfoy, Harry Potter","5e10b5a1000514ca39b2329d_Juli-2013-Drarry"
"988","5e10b77000081e18bf2d8b8","Het","OC (Own Character), Severus Snape","5e10b77000081e18bf2d8b8_Der-Fluegelschlag-eines-Schmetterlings"
"989","5e10ce430005f4382bf5bbba","MaleSlash","Draco Malfoy, Harry Potter, Lord Voldemort / Tom Vorlost Riddle, Lucius Malfoy, Narzissa Malfoy, Severus Snape","5e10ce430005f4382bf5bbba_VerratFamilieLiebe"
"990","5e11011a000573a21b499186","Gen","James ""Krone"" Potter, Lily Potter, Severus Snape","5e11011a000573a21b499186_Nur-ein-Wort"
"991","5e111ec100062a32bea086f","Gen","Hermine Granger, Severus Snape","5e111ec100062a32bea086f_Wintercold"
"992","5e112b600009730c2fc95b74","Gen","Severus Snape","5e112b600009730c2fc95b74_OS--Severus-Snape--Der-erste"
"993","5e11bebc000b8a286061189","Gen","Hermine Granger, Lucius Malfoy","5e11bebc000b8a286061189_Lumine-II--Wolfsbrut"
"994","5e11def1000108ae2549a754","Gen","Draco Malfoy, Harry Potter","5e11def1000108ae2549a754_Der-LiebesWeihnachtspunsch"
"995","5e11e360000b47f421b8a3e5","Gen","OC (Own Character)","5e11e360000b47f421b8a3e5-Januar-Prosperus-lernt-Englisch-by-Ginada"
"996","5e11f43a000559f5316cc827","MaleSlash","Bill Weasley, Harry Potter, Lily Potter, Lucius Malfoy, OC (Own Character), Severus Snape","5e11f43a000559f5316cc827_Blackhearted"
"997","5e120916000b64891aad2153","Gen","Hermine Granger, Severus Snape","5e120916000b64891aad2153_Happy-fing-Birthday"
"998","5e1221590008daeb1d207075","Gen","Alicia Spinnet, Angelina Johnson, Fred Weasley, OC (Own Character), Oliver Wood","5e1221590008daeb1d207075_Quidditchliebe"
"999","5e122ed1000805b531f2f8fc","MaleSlash","Harry Potter, Severus Snape","5e122ed1000805b531f2f8fc_Occidendum"
"1000","5e1236ef0000553a2de8e8f6","MaleSlash","Draco Malfoy, Harry Potter","5e1236ef0000553a2de8e8f6_Angels-vs-Deamons--der-Oneshot"
"1001","5e1254c5000b6e5f18843b97","MaleSlash","Draco Malfoy, Harry Potter","5e1254c5000b6e5f18843b97_Die-dunkle-Nacht"
"1002","5e126998000a68f034dd5c98","Gen","OC (Own Character), Rubeus Hagrid","5e126998000a68f034dd5c98_Bane"
"1003","5e128bf100035cfc9554283","Gen","Bill Weasley, Fleur Delacour","5e128bf100035cfc9554283_A-Noel-toute-la-famille-se-reunit"
"1004","5e128c81000a346e646d9b3","Gen","Hermine Granger, Severus Snape","5e128c81000a346e646d9b3_Pain"
"1005","5e12a69300037024e8f4cb8","Het","Astoria Greengrass, Blaise Zabini, Daphne Greengrass, Draco Malfoy","5e12a69300037024e8f4cb8_Der-Preis-fuer-Freiheit"
"1006","5e131aa4000af85f28520c10","Gen","Ginevra Molly ""Ginny"" Weasley, Harry Potter","5e131aa4000af85f28520c10_Romantische-Weihnachten-ein-Hinny-OneShot"
"1007","5e133adb000b5c5e2dca5ca3","Gen","","5e133adb000b5c5e2dca5ca3_Sassy-Potter"
"1008","5e1349cd0000e7e12f649794","Gen","Draco Malfoy, Hermine Granger","5e1349cd0000e7e12f649794_Odium"
"1009","5e137178000b7d2328c894c7","Gen","Albus Dumbledore, Lord Voldemort / Tom Vorlost Riddle, Merlin, OC (Own Character)","5e137178000b7d2328c894c7_Am-Anfang-war-die-Magie"
"1010","5e139896000a5d781c4e764c","MaleSlash","","5e139896000a5d781c4e764c_Herz-aus-Eis"
"1011","5e13a29e000b1e33fc82d7a","Gen","Frank Longbottom, James ""Krone"" Potter, Lily Potter, Sirius ""Tatze"" Black","5e13a29e000b1e33fc82d7a_Jily-Halloween-1979Der-Morgen-danach"
"1012","5e13b75c000b4b931d040e88","MaleSlash","Dolores Umbridge, Harry Potter, Petunia Dursley","5e13b75c000b4b931d040e88_Eine-leidenschaftliche-Entfuehrung"
"1013","5e13c68a000abf0b29ca0819","Gen","Draco Malfoy, Pansy Parkinson, Severus Snape","5e13c68a000abf0b29ca0819_Tage-nach-Sectumsempra"
